time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
1106700,2021-10-16 19:07:09,29.4081985819558,-82.1693207879258,19.68504,30.3149616,48.297272214804,78.612233814804,0,3.579104,371.35499876,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.579104,0,107.6, -4.4, -1.6,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1106800,2021-10-16 19:07:09,29.4081979124439,-82.1693189159322,19.68504,30.2493448,48.362889014804,78.612233814804,0,3.579104,370.99410636,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.579104,0,107.8, -4.3, -1.9,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1106900,2021-10-16 19:07:09,29.408197280347,-82.169317125522,19.68504,30.1509196,48.461314214804,78.612233814804,0,3.579104,370.652899,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.342164,3.579104,0,107.9, -4.5, -2.5,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1107000,2021-10-16 19:07:09,29.4081965955147,-82.1693153027381,19.68504,30.0853028,48.526931014804,78.612233814804,0,3.579104,370.2920066,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.342164,3.579104,0,107.9, -4.5, -3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1107100,2021-10-16 19:07:09,29.4081959588322,-82.169313536736,20.013124,30.3805784,48.559739414804,78.940317814804,0,3.579104,369.95408008,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.579104,0,107.8, -4.5, -3.3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1107200,2021-10-16 19:07:09,29.4081953467457,-82.1693117387143,20.013124,30.2821532,48.658164614804,78.940317814804,0,3.579104,369.62271524,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.579104,0,107.7, -4.2, -3.7,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1107300,2021-10-16 19:07:09,29.4081947743672,-82.1693099826053,20.013124,30.2165364,48.723781414804,78.940317814804,0,3.579104,369.3077546,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.579104,0,107.6, -3.7, -3.9,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1107400,2021-10-16 19:07:09,29.4081942085545,-82.1693082158756,20.013124,30.1181112,48.822206614804,78.940317814804,0,3.579104,368.9960748,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.579104,0,107.5, -3.1, -4,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1107500,2021-10-16 19:07:09,29.4081936705687,-82.1693064865743,19.68504,29.7244104,48.887823414804,78.612233814804,0,3.579104,368.69751836,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.579104,0,107.5, -2.7, -4,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1107600,2021-10-16 19:07:09,29.4081931744795,-82.1693047846314,19.68504,29.691602,48.920631814804,78.612233814804,0,3.579104,368.41536612,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.579104,0,107.5, -2.4, -4.1,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1107700,2021-10-16 19:07:09,29.4081927154928,-82.1693031160456,19.68504,29.6259852,48.986248614804,78.612233814804,0,3.579104,368.14961808,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,107.5, -2.6, -4.2,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1107800,2021-10-16 19:07:09,29.4081922709928,-82.1693013988206,19.68504,29.52756,49.084673814804,78.612233814804,0,3.579104,367.88715088,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,107.7, -3, -4.2,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1107900,2021-10-16 19:07:09,29.4081918607812,-82.1692997183553,19.68504,29.4947516,49.117482214804,78.612233814804,0,3.579104,367.63780704,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,107.8, -3.5, -3.9,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1108000,2021-10-16 19:07:09,29.4081915149779,-82.1692980586202,19.68504,29.4291348,49.183099014804,78.612233814804,0,3.579104,367.41470992,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,107.8, -3.8, -3.3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1108100,2021-10-16 19:07:09,29.4081911784501,-82.1692964186122,19.68504,29.3307096,49.281524214804,78.612233814804,0,3.579104,367.19817448,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.35541,0,107.9, -4, -3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1108200,2021-10-16 19:07:09,29.4081908442153,-82.169294788694,19.68504,29.2979012,49.314332614804,78.612233814804,0,3.579104,366.98163904,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.35541,0,107.9, -4.3, -2.7,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1108300,2021-10-16 19:07:09,29.408190499871,-82.1692931635749,19.68504,29.2322844,49.379949414804,78.612233814804,0,3.579104,366.7651036,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,107.9, -4.6, -2.8,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1108400,2021-10-16 19:07:09,29.4081901122753,-82.1692915728553,19.68504,29.199476,49.412757814804,78.612233814804,0,3.579104,366.53216396,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,107.9, -4.8, -3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1108500,2021-10-16 19:07:09,29.4081897357269,-82.1692899789494,19.68504,29.1338592,49.478374614804,78.612233814804,0,3.579104,366.305786,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,108, -4.9, -3.1,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1108600,2021-10-16 19:07:09,29.4081893337488,-82.1692883792218,19.68504,29.035434,49.576799814804,78.612233814804,0,3.579104,366.06956552,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,108, -4.9, -3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1108700,2021-10-16 19:07:09,29.408188964079,-82.1692867824641,19.68504,29.0026256,49.609608214804,78.612233814804,0,3.579104,365.8464684,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,108, -5.1, -2.8,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1108800,2021-10-16 19:07:09,29.4081885231224,-82.1692851642485,19.68504,28.9370088,49.675225014804,78.612233814804,0,3.579104,365.59712456,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,108, -5.2, -2.6,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1108900,2021-10-16 19:07:09,29.4081881127024,-82.1692835545098,19.68504,28.871392,49.740841814804,78.612233814804,0,3.579104,365.36090408,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,108, -5.3, -2.7,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1109000,2021-10-16 19:07:09,29.4081877154142,-82.1692819796624,19.68504,28.8057752,49.806458614804,78.612233814804,0,3.579104,365.13124528,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,107.9, -5.1, -3,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1109100,2021-10-16 19:07:09,29.4081873553326,-82.1692804028678,19.68504,28.7401584,49.872075414804,78.612233814804,0,3.579104,364.91470984,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,107.9, -4.8, -3.4,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1109200,2021-10-16 19:07:09,29.4081869424113,-82.1692788278631,19.68504,28.70735,49.904883814804,78.612233814804,0,3.579104,364.6817702,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.35541,0,107.9, -4.6, -3.6,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1109300,2021-10-16 19:07:09,29.4081865746175,-82.1692772481183,19.68504,28.6089248,50.003309014804,78.612233814804,0,3.579104,364.46195392,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.35541,0,108, -4.7, -3.6,0,0,1024,1024,1024,1024,0,0,40,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1109400,2021-10-16 19:07:09,29.4081861817065,-82.1692756266967,19.68504,28.5761164,50.036117414804,78.612233814804,0,3.579104,364.23557596,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.35541,0,108.1, -4.9, -3.1,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1109500,2021-10-16 19:07:09,29.4081858366327,-82.169274011982,19.68504,28.5104996,50.101734214804,78.612233814804,0,3.579104,364.0256022,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.35541,0,108.1, -5.2, -2.4,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1109600,2021-10-16 19:07:09,29.4081854786356,-82.1692723824178,19.68504,28.4120744,50.200159414804,78.612233814804,0,3.579104,363.80906676,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.35541,0,108.1, -5.4, -1.8,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1109700,2021-10-16 19:07:09,29.4081851342914,-82.169270761488,19.68504,28.379266,50.232967814804,78.612233814804,0,3.579104,363.599093,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.671082,3.35541,0,108.1, -5.6, -1.4,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1109800,2021-10-16 19:07:09,29.4081847589936,-82.1692690995501,19.68504,28.3136492,50.298584614804,78.612233814804,0,3.579104,363.37927672,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,108.1, -5.7, -1.3,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1109900,2021-10-16 19:07:09,29.4081843766089,-82.1692674572803,19.68504,28.2480324,50.364201414804,78.612233814804,0,3.579104,363.1561796,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,108, -5.9, -1.1,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1110000,2021-10-16 19:07:09,29.4081839190813,-82.1692657701278,19.68504,28.215224,50.397009814804,78.612233814804,0,3.579104,362.90355492,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,108, -6, -1.1,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.612233814804,19.68504,14,Waypoint,
1110100,2021-10-16 19:07:09,29.4081834544667,-82.1692641094093,20.013124,28.4448828,50.495435014804,78.940317814804,0,3.579104,362.65421108,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.35541,0,108, -5.9, -1.3,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1110200,2021-10-16 19:07:09,29.4081828879245,-82.1692624260725,20.013124,28.379266,50.561051814804,78.940317814804,0,3.579104,362.36549716,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.35541,0,108, -5.8, -1.4,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1110300,2021-10-16 19:07:09,29.4081823407673,-82.169260774834,20.013124,28.3136492,50.626668614804,78.940317814804,0,3.579104,362.08334492,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.35541,0,108, -5.5, -2,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1110400,2021-10-16 19:07:09,29.4081817402493,-82.1692590758217,20.013124,28.2480324,50.692285414804,78.940317814804,0,3.579104,361.78478848,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.35541,0,108, -5.2, -2.4,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1110500,2021-10-16 19:07:09,29.408181191633,-82.1692574119563,20.013124,28.1824156,50.757902214804,78.940317814804,0,3.579104,361.50591708,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.35541,0,108.1, -5.2, -2.8,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1110600,2021-10-16 19:07:09,29.4081806241529,-82.1692557544043,20.013124,28.1496072,50.790710614804,78.940317814804,0,3.579104,361.220484,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.35541,0,108.1, -5.2, -2.9,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1110700,2021-10-16 19:07:09,29.4081800929414,-82.1692541134523,20.013124,28.051182,50.889135814804,78.940317814804,0,3.579104,360.94817428,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.35541,0,108.1, -5.1, -3,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1110800,2021-10-16 19:07:09,29.4081796009168,-82.1692524494689,20.013124,27.9855652,50.954752614804,78.940317814804,0,3.579104,360.69226876,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.35541,0,108.1, -5, -3.2,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1110900,2021-10-16 19:07:09,29.4081791325503,-82.1692508001383,20.013124,27.9527568,50.987561014804,78.940317814804,0,3.579104,360.44292492,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.35541,0,108.2, -5.3, -3.5,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1111000,2021-10-16 19:07:09,29.4081786746058,-82.1692490953336,20.013124,27.8543316,51.085986214804,78.940317814804,0,3.579104,360.20014276,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,108.2, -5.7, -3.7,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1111100,2021-10-16 19:07:09,29.4081782243736,-82.1692473992617,20.013124,27.7887148,51.151603014804,78.940317814804,0,3.579104,359.9573606,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,108.2, -5.7, -3.7,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1111200,2021-10-16 19:07:09,29.4081778064497,-82.1692456460243,20.013124,27.7559064,51.184411414804,78.940317814804,0,3.579104,359.72442096,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,108.2, -5.7, -3.5,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1111300,2021-10-16 19:07:09,29.4081773846697,-82.1692439253573,20.013124,27.6574812,51.282836614804,78.940317814804,0,3.579104,359.49476216,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,108.1, -5.9, -3.2,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1111400,2021-10-16 19:07:09,29.4081769313109,-82.1692422034807,20.013124,27.5918644,51.348453414804,78.940317814804,0,3.579104,359.25526084,18,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,108.1, -6, -3.2,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1111600,2021-10-16 19:07:09,29.4081760093771,-82.1692387474547,20.013124,27.4606308,51.479687014804,78.940317814804,0,3.579104,358.76641568,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,108, -5.2, -3.1,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1111700,2021-10-16 19:07:09,29.4081755585195,-82.1692370274072,20.013124,27.395014,51.545303814804,78.940317814804,0,3.579104,358.5301952,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,108.1, -5.1, -3.4,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1111800,2021-10-16 19:07:09,29.4081751213149,-82.1692353179609,20.013124,27.3293972,51.610920614804,78.940317814804,0,3.579104,358.29725556,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,108.1, -5.4, -3.7,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1111900,2021-10-16 19:07:09,29.4081747023488,-82.1692336330113,20.013124,27.2965888,51.643729014804,78.940317814804,0,3.579104,358.07415844,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,108.2, -5.9, -3.3,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1112000,2021-10-16 19:07:09,29.4081743186093,-82.1692319102988,20.013124,27.1981636,51.742154214804,78.940317814804,0,3.579104,357.86090384,16,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,108.3, -6.4, -3,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1112100,2021-10-16 19:07:09,29.4081739300756,-82.1692301961715,20.013124,27.1325468,51.807771014804,78.940317814804,0,3.579104,357.64764924,16,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,108.3, -6.8, -2.7,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1112200,2021-10-16 19:07:09,29.408173514653,-82.1692284848075,20.013124,27.06693,51.873387814804,78.940317814804,0,3.579104,357.42783296,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.579104,0,108.3, -7.1, -2.3,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1112300,2021-10-16 19:07:09,29.4081730761977,-82.1692267551227,20.013124,27.0013132,51.939004614804,78.940317814804,0,3.579104,357.19817416,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,108.3, -7.3, -2.2,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1112400,2021-10-16 19:07:09,29.4081726041834,-82.169224986731,20.013124,26.9356964,52.004621414804,78.940317814804,0,3.579104,356.955392,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.802798,0,108.2, -7.1, -2.2,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1112500,2021-10-16 19:07:09,29.4081721149728,-82.1692232085446,20.013124,26.8700796,52.070238214804,78.940317814804,0,3.579104,356.70604816,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.802798,0,108.1, -6.8, -2.5,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1112600,2021-10-16 19:07:09,29.4081715912652,-82.1692213675774,20.013124,26.8044628,52.135855014804,78.940317814804,0,3.579104,356.44358096,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.802798,0,108, -6.4, -2.6,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1112700,2021-10-16 19:07:09,29.4081710754784,-82.1692195478912,20.013124,26.738846,52.201471814804,78.940317814804,0,3.579104,356.18767544,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.802798,0,108, -6.2, -2.7,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1112800,2021-10-16 19:07:09,29.4081705265494,-82.1692177469487,20.013124,26.6732292,52.267088614804,78.940317814804,0,3.579104,355.91864656,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.802798,0,108, -6.2, -3,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1112900,2021-10-16 19:07:09,29.4081699932536,-82.1692159683001,20.013124,26.574804,52.365513814804,78.940317814804,0,3.579104,355.65617936,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.802798,0,108, -6.2, -3.5,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1113000,2021-10-16 19:07:09,29.4081694415107,-82.1692141649778,20.013124,26.5091872,52.431130614804,78.940317814804,0,3.579104,355.39043132,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-1.11847,3.802798,0,108.1, -5.9, -4.1,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1113100,2021-10-16 19:07:09,29.4081689343741,-82.1692123527261,20.013124,26.4435704,52.496747414804,78.940317814804,0,3.579104,355.13780664,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,108.2, -5.4, -4.1,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1113200,2021-10-16 19:07:09,29.4081685010257,-82.1692105456078,20.013124,26.410762,52.529555814804,78.940317814804,0,3.579104,354.91470952,16,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,108.3, -5.2, -4,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1113300,2021-10-16 19:07:09,29.4081680920647,-82.1692087372898,20.013124,26.3123368,52.627981014804,78.940317814804,0,3.579104,354.70145492,16,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,108.4, -5.3, -3.7,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1113400,2021-10-16 19:07:09,29.4081677333381,-82.1692069096675,20.013124,26.24672,52.693597814804,78.940317814804,0,3.579104,354.50460452,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,108.5, -5.6, -3.2,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1113500,2021-10-16 19:07:09,29.4081673606459,-82.1692050767151,20.013124,26.1811032,52.759214614804,78.940317814804,0,3.579104,354.30775412,17,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,108.5, -5.8, -2.6,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1113600,2021-10-16 19:07:09,29.408166991914,-82.1692032302606,20.013124,26.082678,52.857639814804,78.940317814804,0,3.579104,354.10762288,16,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,108.4, -5.8, -2.2,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1113700,2021-10-16 19:07:09,29.4081666004621,-82.1692013867563,20.013124,26.0170612,52.923256614804,78.940317814804,0,3.579104,353.9042108,16,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,108.3, -5.8, -2,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
1113800,2021-10-16 19:07:09,29.4081661886873,-82.1691995166508,20.013124,25.9842528,52.956065014804,78.940317814804,0,3.579104,353.6909562,16,5,0,105.5151218148,46.587928,7.82929,547.7854506,-0.894776,3.802798,0,108.3, -5.7, -2.1,0,0,1024,1024,1024,1024,0,0,39,,,,,,,0,32,78.940317814804,20.013124,14,Waypoint,
